time_local,total_load_actual,hour,month,day_of_week,temp_madrid,temp_barcelona,temp_seville,lag_24h,lag_168h,rolling_mean_24h
2015-01-08 00:00:00+01:00,26788.0,0,1,3,268.059,284.55,277.159,30518.0,25385.0,32105.0
2015-01-08 01:00:00+01:00,25146.0,1,1,3,267.7175,284.35,276.905,28484.0,24382.0,31949.583333333332
2015-01-08 02:00:00+01:00,23889.0,2,1,3,267.376,284.15,276.651,27026.0,22734.0,31810.5
2015-01-08 03:00:00+01:00,23046.0,3,1,3,267.376,283.85,276.651,26248.0,21286.0,31679.791666666668
2015-01-08 04:00:00+01:00,22587.0,4,1,3,267.376,283.85,276.651,25838.0,20264.0,31546.375
2015-01-08 05:00:00+01:00,22361.0,5,1,3,267.376,283.45,276.651,26021.0,19905.0,31410.916666666668
2015-01-08 06:00:00+01:00,22551.0,6,1,3,266.774,283.35,276.524,26992.0,20010.0,31258.416666666668
2015-01-08 07:00:00+01:00,22543.0,7,1,3,266.774,283.25,276.524,28625.0,20377.0,31073.375
2015-01-08 08:00:00+01:00,24042.0,8,1,3,266.774,283.04,276.524,31015.0,20094.0,30819.958333333332
2015-01-08 09:00:00+01:00,25932.0,9,1,3,269.524,283.04,278.274,33276.0,20637.0,30529.416666666668
2015-01-08 10:00:00+01:00,27664.0,10,1,3,269.524,287.26,278.274,34221.0,22250.0,30223.416666666668
2015-01-08 11:00:00+01:00,28448.0,11,1,3,269.524,287.66,278.274,34796.0,23547.0,29950.208333333332
2015-01-08 12:00:00+01:00,28881.0,12,1,3,281.243,287.25,285.243,35535.0,24133.0,29685.708333333332
2015-01-08 13:00:00+01:00,29329.0,13,1,3,281.243,287.96,285.243,35752.0,24713.0,29408.458333333332
2015-01-08 14:00:00+01:00,29026.0,14,1,3,283.599,288.35,286.949,35605.0,24672.0,29140.833333333332
2015-01-08 15:00:00+01:00,28237.0,15,1,3,283.599,288.85,286.949,36020.0,23528.0,28866.708333333332
2015-01-08 16:00:00+01:00,27868.0,16,1,3,281.52025,287.71475,286.37025,36066.0,23118.0,28542.416666666668
2015-01-08 17:00:00+01:00,27654.0,17,1,3,281.51,285.35165625,287.22665625,36195.0,23606.0,28200.833333333332
2015-01-08 18:00:00+01:00,27507.0,18,1,3,278.397,284.8303125,285.93034375,35739.0,26447.0,27844.958333333332
2015-01-08 19:00:00+01:00,27544.0,19,1,3,275.284,283.45,284.634,35188.0,28020.0,27501.958333333332
2015-01-08 20:00:00+01:00,27578.0,20,1,3,270.334,283.65,281.23400000000004,34470.0,29014.0,27183.458333333332
2015-01-08 21:00:00+01:00,28222.0,21,1,3,270.334,282.95,281.23400000000004,33716.0,29571.0,26896.291666666668
2015-01-08 22:00:00+01:00,28221.0,22,1,3,270.334,282.54,281.23400000000004,32697.0,29031.0,26667.375
2015-01-08 23:00:00+01:00,26436.0,23,1,3,269.29400000000004,282.75,278.944,30477.0,26798.0,26480.875
2015-01-09 00:00:00+01:00,27485.0,0,1,4,269.29400000000004,283.55,278.944,26788.0,27070.0,26312.5
2015-01-09 01:00:00+01:00,25750.0,1,1,4,269.29400000000004,283.45,278.944,25146.0,24935.0,26341.541666666668
2015-01-09 02:00:00+01:00,24760.0,2,1,4,269.248,283.15,278.148,23889.0,23214.0,26366.708333333332
2015-01-09 03:00:00+01:00,24188.0,3,1,4,269.248,283.55,278.148,23046.0,22540.0,26403.0
2015-01-09 04:00:00+01:00,23840.0,4,1,4,269.248,284.76,278.148,22587.0,22096.0,26450.583333333332
2015-01-09 05:00:00+01:00,24030.0,5,1,4,269.495,282.0365,278.0325,22361.0,22066.0,26502.791666666668
2015-01-09 06:00:00+01:00,25965.0,6,1,4,269.16200000000003,281.17,277.612,22551.0,22275.0,26572.333333333332
2015-01-09 07:00:00+01:00,28266.0,7,1,4,269.16200000000003,281.06,277.612,22543.0,23025.0,26714.583333333332
2015-01-09 08:00:00+01:00,29981.0,8,1,4,269.16200000000003,280.95,277.612,24042.0,23699.0,26953.041666666668
2015-01-09 09:00:00+01:00,31932.0,9,1,4,270.453,283.105,278.228,25932.0,25834.0,27200.5
2015-01-09 10:00:00+01:00,33325.0,10,1,4,271.744,285.26,278.844,27664.0,27927.0,27450.5
2015-01-09 11:00:00+01:00,34144.0,11,1,4,277.7535,285.755,281.7535,28448.0,29072.0,27686.375
2015-01-09 12:00:00+01:00,35040.0,12,1,4,283.763,286.25,284.663,28881.0,29071.0,27923.708333333332
2015-01-09 13:00:00+01:00,35524.0,13,1,4,283.763,286.76,284.663,29329.0,29439.0,28180.333333333332
2015-01-09 14:00:00+01:00,34579.0,14,1,4,283.763,287.27,284.663,29026.0,29241.0,28438.458333333332
2015-01-09 15:00:00+01:00,33792.0,15,1,4,285.1625,286.991,286.9625,28237.0,27973.0,28669.833333333332
2015-01-09 16:00:00+01:00,33768.0,16,1,4,280.9381875,286.382375,285.25821875,27868.0,27320.0,28901.291666666668
2015-01-09 17:00:00+01:00,33696.0,17,1,4,283.275,286.1583125,288.225,27654.0,27157.0,29147.125
2015-01-09 18:00:00+01:00,33154.0,18,1,4,279.988,285.6046875,287.188,27507.0,29045.0,29398.875
2015-01-09 19:00:00+01:00,32440.0,19,1,4,276.701,284.77,286.151,27544.0,31967.0,29634.166666666668
2015-01-09 20:00:00+01:00,32384.0,20,1,4,274.85934375,284.60934375,284.9343125,27578.0,33266.0,29838.166666666668
2015-01-09 21:00:00+01:00,33976.0,21,1,4,273.01765625,284.16765625,283.7176875,28222.0,33668.0,30038.416666666668
2015-01-09 22:00:00+01:00,31420.0,22,1,4,273.001,283.801,283.076,28221.0,32426.0,30278.166666666668
2015-01-09 23:00:00+01:00,28825.0,23,1,4,270.551,283.3343125,281.66765625,26436.0,29705.0,30411.458333333332
2015-01-10 00:00:00+01:00,24899.0,0,1,5,269.926,282.94265625,280.8343125,27485.0,25564.0,30511.0
2015-01-10 01:00:00+01:00,23505.0,1,1,5,269.76975,282.4615,280.34475,25750.0,23584.0,30403.25
2015-01-10 02:00:00+01:00,22589.0,2,1,5,269.301,282.04,279.626,24760.0,22194.0,30309.708333333332
2015-01-10 03:00:00+01:00,22177.0,3,1,5,268.92900000000003,282.567,278.7635,24188.0,21296.0,30219.25
2015-01-10 04:00:00+01:00,22025.0,4,1,5,268.557,282.27,277.901,23840.0,21145.0,30135.458333333332
2015-01-10 05:00:00+01:00,22426.0,5,1,5,268.5185,282.317,277.8145,24030.0,21316.0,30059.833333333332
2015-01-10 06:00:00+01:00,24361.0,6,1,5,268.48,281.54,277.728,25965.0,21674.0,29993.0
2015-01-10 07:00:00+01:00,27890.0,7,1,5,268.028,281.45,277.728,28266.0,22127.0,29926.166666666668
2015-01-10 08:00:00+01:00,29335.0,8,1,5,269.22434375,282.79734375,278.1493125,29981.0,22756.0,29910.5
2015-01-10 09:00:00+01:00,29951.0,9,1,5,270.42065625,284.14465625,278.5706875,31932.0,24654.0,29883.583333333332
2015-01-10 10:00:00+01:00,30452.0,10,1,5,271.256,287.36,278.802,33325.0,26454.0,29801.041666666668
2015-01-10 11:00:00+01:00,30856.0,11,1,5,277.325,287.271,282.0625,34144.0,26959.0,29681.333333333332
2015-01-10 12:00:00+01:00,31449.0,12,1,5,283.033,289.05,285.133,35040.0,26716.0,29544.333333333332
2015-01-10 13:00:00+01:00,31218.0,13,1,5,282.933,290.36,285.983,35524.0,26802.0,29394.708333333332
2015-01-10 14:00:00+01:00,30458.0,14,1,5,283.72265625,288.64434375,287.4343125,34579.0,26416.0,29215.291666666668
2015-01-10 15:00:00+01:00,29836.0,15,1,5,284.51234375,288.51565625,288.8856875,33792.0,25362.0,29043.583333333332
2015-01-10 16:00:00+01:00,29781.0,16,1,5,285.302,289.35,289.052,33768.0,24770.0,28878.75
2015-01-10 17:00:00+01:00,29929.0,17,1,5,280.608,287.6785,287.138,33696.0,24501.0,28712.625
2015-01-10 18:00:00+01:00,29638.0,18,1,5,275.914,286.97,283.939,33154.0,24992.0,28555.666666666668
2015-01-10 19:00:00+01:00,29950.0,19,1,5,276.38,285.87,283.939,32440.0,27964.0,28409.166666666668
2015-01-10 20:00:00+01:00,32244.0,20,1,5,274.45565625,285.70334375,283.2390000000001,32384.0,29694.0,28305.416666666668
2015-01-10 21:00:00+01:00,31900.0,21,1,5,272.53134375,285.53665625,281.448,33976.0,29874.0,28299.583333333332
2015-01-10 22:00:00+01:00,28690.0,22,1,5,270.607,285.37,279.657,31420.0,28979.0,28213.083333333332
2015-01-10 23:00:00+01:00,26219.0,23,1,5,269.7515,284.86,278.5015,28825.0,26863.0,28099.333333333332
2015-01-11 00:00:00+01:00,22460.0,0,1,6,268.896,284.35,277.346,24899.0,25254.0,27990.75
2015-01-11 01:00:00+01:00,21033.0,1,1,6,268.896,285.905,277.346,23505.0,23620.0,27889.125
2015-01-11 02:00:00+01:00,19977.0,2,1,6,268.896,287.46,277.346,22589.0,22606.0,27786.125
2015-01-11 03:00:00+01:00,19389.0,3,1,6,268.5925,286.1885,276.73,22177.0,22191.0,27677.291666666668
2015-01-11 04:00:00+01:00,19126.0,4,1,6,268.289,287.95,276.11400000000003,22025.0,21929.0,27561.125
2015-01-11 05:00:00+01:00,19199.0,5,1,6,268.117,286.3835,276.192,22426.0,22195.0,27440.333333333332
2015-01-11 06:00:00+01:00,19404.0,6,1,6,267.945,287.85,276.27,24361.0,24035.0,27305.875
2015-01-11 07:00:00+01:00,19500.0,7,1,6,267.945,287.85,276.27,27890.0,26807.0,27099.333333333332
2015-01-11 08:00:00+01:00,20182.0,8,1,6,269.6715,285.857,278.281,29335.0,28316.0,26749.75
2015-01-11 09:00:00+01:00,22121.0,9,1,6,271.398,287.35,280.223,29951.0,29871.0,26368.375
2015-01-11 10:00:00+01:00,23589.0,10,1,6,271.398,287.65,280.223,30452.0,30585.0,26042.125
2015-01-11 11:00:00+01:00,24238.0,11,1,6,277.879,288.15,288.8040000000001,30856.0,30772.0,25756.166666666668
2015-01-11 12:00:00+01:00,24271.0,12,1,6,277.879,287.97,288.8040000000001,31449.0,30685.0,25480.416666666668
2015-01-11 13:00:00+01:00,24713.0,13,1,6,277.879,288.46,288.8040000000001,31218.0,30429.0,25181.333333333332
2015-01-11 14:00:00+01:00,24477.0,14,1,6,284.066,290.85,291.16,30458.0,28741.0,24910.291666666668
2015-01-11 15:00:00+01:00,23377.0,15,1,6,283.935,291.25,291.209,29836.0,28249.0,24661.083333333332
2015-01-11 16:00:00+01:00,23037.0,16,1,6,286.409,289.27,291.209,29781.0,28105.0,24391.958333333332
2015-01-11 17:00:00+01:00,23049.0,17,1,6,283.935,288.96,291.209,29929.0,27908.0,24110.958333333332
2015-01-11 18:00:00+01:00,25259.0,18,1,6,281.6585,287.346,288.858,29638.0,27577.0,23824.291666666668
2015-01-11 19:00:00+01:00,26520.0,19,1,6,279.8116875,286.95334375,288.07434375,29950.0,27418.0,23641.833333333332
2015-01-11 20:00:00+01:00,27123.0,20,1,6,277.75,285.95,286.507,32244.0,28604.0,23498.916666666668
2015-01-11 21:00:00+01:00,27025.0,21,1,6,276.282,285.55,282.407,31900.0,30346.0,23285.541666666668
2015-01-11 22:00:00+01:00,25889.0,22,1,6,276.282,285.15,282.407,28690.0,28190.0,23082.416666666668
2015-01-11 23:00:00+01:00,23940.0,23,1,6,271.495,284.67,280.595,26219.0,26270.0,22965.708333333332
2015-01-12 00:00:00+01:00,27085.0,0,1,0,271.495,284.25,280.595,22460.0,25069.0,22870.75
2015-01-12 01:00:00+01:00,25272.0,1,1,0,271.495,284.15,280.595,21033.0,23390.0,23063.458333333332
2015-01-12 02:00:00+01:00,24121.0,2,1,0,269.02,284.35,279.47,19977.0,21988.0,23240.083333333332
2015-01-12 03:00:00+01:00,23626.0,3,1,0,269.02,283.65,279.47,19389.0,21182.0,23412.75
2015-01-12 04:00:00+01:00,23572.0,4,1,0,269.02,283.55,279.47,19126.0,20778.0,23589.291666666668
2015-01-12 05:00:00+01:00,24070.0,5,1,0,269.02,282.85,278.331,19199.0,20309.0,23774.541666666668
2015-01-12 06:00:00+01:00,26787.0,6,1,0,268.906,282.25,278.331,19404.0,20252.0,23977.5
2015-01-12 07:00:00+01:00,31511.0,7,1,0,268.906,282.54,278.331,19500.0,19964.0,24285.125
2015-01-12 08:00:00+01:00,34046.0,8,1,0,268.906,280.77,278.331,20182.0,20796.0,24785.583333333332
2015-01-12 09:00:00+01:00,34876.0,9,1,0,273.452,284.26,281.22700000000003,22121.0,22478.0,25363.25
2015-01-12 10:00:00+01:00,35093.0,10,1,0,273.452,286.66,281.22700000000003,23589.0,23834.0,25894.708333333332
2015-01-12 11:00:00+01:00,34588.0,11,1,0,282.798,286.26,286.973,24238.0,24429.0,26374.041666666668
2015-01-12 12:00:00+01:00,34347.0,12,1,0,282.798,286.57,286.973,24271.0,24066.0,26805.291666666668
2015-01-12 13:00:00+01:00,34146.0,13,1,0,282.798,288.46,286.973,24713.0,23703.0,27225.125
2015-01-12 14:00:00+01:00,32884.0,14,1,0,284.668,288.45,287.168,24477.0,23340.0,27618.166666666668
2015-01-12 15:00:00+01:00,32422.0,15,1,0,284.668,288.66,291.053,23377.0,22977.0,27968.458333333332
2015-01-12 16:00:00+01:00,32502.0,16,1,0,285.303,288.75,291.053,23037.0,22614.0,28345.333333333332
2015-01-12 17:00:00+01:00,33509.0,17,1,0,285.303,288.35,284.875,23049.0,22251.0,28739.708333333332
2015-01-12 18:00:00+01:00,35896.0,18,1,0,277.71,287.95,286.535,25259.0,21888.0,29175.541666666668
2015-01-12 19:00:00+01:00,36615.0,19,1,0,277.71,287.75,286.535,26520.0,22048.0,29618.75
2015-01-12 20:00:00+01:00,36704.0,20,1,0,273.582,287.17,282.507,27123.0,22858.0,30039.375
2015-01-12 21:00:00+01:00,35823.0,21,1,0,273.582,286.55,282.507,27025.0,25604.0,30438.583333333332
2015-01-12 22:00:00+01:00,32932.0,22,1,0,273.582,285.95,282.507,25889.0,25381.0,30805.166666666668
2015-01-12 23:00:00+01:00,29695.0,23,1,0,272.644,286.1,281.8565,23940.0,23822.0,31098.625
2015-01-13 00:00:00+01:00,28033.0,0,1,1,271.706,286.25,281.206,27085.0,23711.0,31338.416666666668
2015-01-13 01:00:00+01:00,25750.0,1,1,1,271.706,286.65,281.206,25272.0,22354.0,31377.916666666668
2015-01-13 02:00:00+01:00,24517.0,2,1,1,270.673,286.35,279.373,24121.0,21546.0,31397.833333333332
2015-01-13 03:00:00+01:00,23911.0,3,1,1,270.673,286.35,279.373,23626.0,21171.0,31414.333333333332
2015-01-13 04:00:00+01:00,23876.0,4,1,1,270.673,286.15,279.373,23572.0,21042.0,31426.208333333332
2015-01-13 05:00:00+01:00,24445.0,5,1,1,269.41900000000004,286.15,277.594,24070.0,21618.0,31438.875
2015-01-13 06:00:00+01:00,27027.0,6,1,1,269.41900000000004,286.35,277.594,26787.0,23433.0,31454.5
2015-01-13 07:00:00+01:00,31924.0,7,1,1,269.41900000000004,286.25,277.594,31511.0,25885.0,31464.5
2015-01-13 08:00:00+01:00,35351.0,8,1,1,272.125,286.65,279.425,34046.0,28456.0,31481.708333333332
2015-01-13 09:00:00+01:00,36288.0,9,1,1,272.125,286.85,279.425,34876.0,29708.0,31536.083333333332
2015-01-13 10:00:00+01:00,36612.0,10,1,1,272.125,286.95,279.425,35093.0,30887.0,31594.916666666668
2015-01-13 11:00:00+01:00,36296.0,11,1,1,283.531,287.65,288.331,34588.0,31409.0,31658.208333333332
2015-01-13 12:00:00+01:00,35645.0,12,1,1,283.531,288.05,288.331,34347.0,31947.0,31729.375
2015-01-13 13:00:00+01:00,35172.0,13,1,1,283.531,288.75,288.331,34146.0,32078.0,31783.458333333332
2015-01-13 14:00:00+01:00,33895.0,14,1,1,283.531,288.75,288.331,32884.0,31193.0,31826.208333333332
2015-01-13 15:00:00+01:00,33283.0,15,1,1,285.597,288.95,289.447,32422.0,30542.0,31868.333333333332
2015-01-13 16:00:00+01:00,33030.0,16,1,1,285.597,288.95,289.447,32502.0,30591.0,31904.208333333332
2015-01-13 17:00:00+01:00,33542.0,17,1,1,278.976,288.65,286.2390000000001,33509.0,30799.0,31926.208333333332
2015-01-13 18:00:00+01:00,35944.0,18,1,1,278.976,288.55,285.326,35896.0,30481.0,31927.583333333332
2015-01-13 19:00:00+01:00,37553.0,19,1,1,278.73900000000003,288.05,285.326,36615.0,30147.0,31929.583333333332
2015-01-13 20:00:00+01:00,37604.0,20,1,1,274.333,287.07,279.883,36704.0,30120.0,31968.666666666668
2015-01-13 21:00:00+01:00,36831.0,21,1,1,274.333,286.55,279.883,35823.0,30747.0,32006.166666666668
2015-01-13 22:00:00+01:00,33972.0,22,1,1,274.333,285.55,279.883,32932.0,29978.0,32048.166666666668
2015-01-13 23:00:00+01:00,30733.0,23,1,1,274.333,285.57,279.883,29695.0,27421.0,32091.5
2015-01-14 00:00:00+01:00,28057.0,0,1,2,273.93,285.25,278.105,28033.0,30518.0,32134.75
2015-01-14 01:00:00+01:00,25764.0,1,1,2,273.93,284.95,278.105,25750.0,28484.0,32135.75
2015-01-14 02:00:00+01:00,24495.0,2,1,2,273.93,283.47,278.328,24517.0,27026.0,32136.333333333332
2015-01-14 03:00:00+01:00,23887.0,3,1,2,275.478,283.45,278.328,23911.0,26248.0,32135.416666666668
2015-01-14 04:00:00+01:00,23892.0,4,1,2,275.478,284.75,278.328,23876.0,25838.0,32134.416666666668
2015-01-14 05:00:00+01:00,24438.0,5,1,2,273.209,285.05,279.009,24445.0,26021.0,32135.083333333332
2015-01-14 06:00:00+01:00,27040.0,6,1,2,273.209,284.95,279.009,27027.0,26992.0,32134.791666666668
2015-01-14 07:00:00+01:00,31798.0,7,1,2,273.209,284.85,279.009,31924.0,28625.0,32135.333333333332
2015-01-14 08:00:00+01:00,35150.0,8,1,2,276.224,284.85,279.009,35351.0,31015.0,32130.083333333332
2015-01-14 09:00:00+01:00,35953.0,9,1,2,276.224,284.65,279.724,36288.0,33276.0,32121.708333333332
2015-01-14 10:00:00+01:00,36439.0,10,1,2,276.224,287.26,279.724,36612.0,34221.0,32107.75
2015-01-14 11:00:00+01:00,36048.0,11,1,2,280.597,288.56,288.753,36296.0,34796.0,32100.541666666668
2015-01-14 12:00:00+01:00,35561.0,12,1,2,281.703,288.25,288.822,35645.0,35535.0,32090.208333333332
2015-01-14 13:00:00+01:00,35186.0,13,1,2,281.703,288.85,288.753,35172.0,35752.0,32086.708333333332
2015-01-14 14:00:00+01:00,33909.0,14,1,2,281.703,289.56,291.1140000000001,33895.0,35605.0,32087.291666666668
2015-01-14 15:00:00+01:00,33322.0,15,1,2,282.889,288.77,291.041,33283.0,36020.0,32087.875
2015-01-14 16:00:00+01:00,33330.0,16,1,2,281.541,288.05,291.1140000000001,33030.0,36066.0,32089.5
2015-01-14 17:00:00+01:00,33811.0,17,1,2,277.76,287.25,285.835,33542.0,36195.0,32102.0
2015-01-14 18:00:00+01:00,36114.0,18,1,2,277.285,286.35,287.185,35944.0,35739.0,32113.208333333332
2015-01-14 19:00:00+01:00,37535.0,19,1,2,277.285,286.05,287.185,37553.0,35188.0,32120.291666666668
2015-01-14 20:00:00+01:00,37633.0,20,1,2,273.45,285.85,282.45,37604.0,34470.0,32119.541666666668
2015-01-14 21:00:00+01:00,36809.0,21,1,2,273.45,285.85,282.45,36831.0,33716.0,32120.75
2015-01-14 22:00:00+01:00,33939.0,22,1,2,273.45,285.95,282.45,33972.0,32697.0,32119.833333333332
2015-01-14 23:00:00+01:00,30630.0,23,1,2,271.961,286.25,280.086,30733.0,30477.0,32118.458333333332
2015-01-15 00:00:00+01:00,27865.0,0,1,3,271.961,285.85,280.086,28057.0,26788.0,32114.166666666668
2015-01-15 01:00:00+01:00,25617.0,1,1,3,271.961,285.55,280.086,25764.0,25146.0,32106.166666666668
2015-01-15 02:00:00+01:00,24269.0,2,1,3,271.961,285.65,280.086,24495.0,23889.0,32100.041666666668
2015-01-15 03:00:00+01:00,23940.0,3,1,3,274.089,285.55,278.589,23887.0,23046.0,32090.625
2015-01-15 04:00:00+01:00,23762.0,4,1,3,274.089,285.35,278.589,23892.0,22587.0,32092.833333333332
2015-01-15 05:00:00+01:00,24485.0,5,1,3,275.076,286.26,277.501,24438.0,22361.0,32087.416666666668
2015-01-15 06:00:00+01:00,26919.0,6,1,3,275.076,286.05,277.501,27040.0,22551.0,32089.375
2015-01-15 07:00:00+01:00,31608.0,7,1,3,275.076,285.35,277.501,31798.0,22543.0,32084.333333333332
2015-01-15 08:00:00+01:00,34804.0,8,1,3,275.076,285.55,281.175,35150.0,24042.0,32076.416666666668
2015-01-15 09:00:00+01:00,35815.0,9,1,3,275.35,286.25,281.175,35953.0,25932.0,32062.0
2015-01-15 10:00:00+01:00,36260.0,10,1,3,275.35,286.56,281.175,36439.0,27664.0,32056.25
2015-01-15 11:00:00+01:00,35996.0,11,1,3,275.35,287.85,289.893,36048.0,28448.0,32048.791666666668
2015-01-15 12:00:00+01:00,35539.0,12,1,3,277.818,288.25,289.893,35561.0,28881.0,32046.625
2015-01-15 13:00:00+01:00,35240.0,13,1,3,277.818,288.55,289.893,35186.0,29329.0,32045.708333333332
2015-01-15 14:00:00+01:00,34028.0,14,1,3,283.182,288.95,288.807,33909.0,29026.0,32047.958333333332
2015-01-15 15:00:00+01:00,33573.0,15,1,3,283.182,289.25,288.807,33322.0,28237.0,32052.916666666668
2015-01-15 16:00:00+01:00,33637.0,16,1,3,282.863,288.75,289.788,33330.0,27868.0,32063.375
2015-01-15 17:00:00+01:00,34151.0,17,1,3,283.182,288.25,286.957,33811.0,27654.0,32076.166666666668
2015-01-15 18:00:00+01:00,36202.0,18,1,3,282.5855,287.332,286.9355,36114.0,27507.0,32090.333333333332
2015-01-15 19:00:00+01:00,37469.0,19,1,3,282.5331875,287.3540000000001,286.8281875,37535.0,27544.0,32094.0
2015-01-15 20:00:00+01:00,37299.0,20,1,3,281.846,286.2793125,286.821,37633.0,27578.0,32091.25
2015-01-15 21:00:00+01:00,36325.0,21,1,3,281.703,286.14465625,286.728,36809.0,28222.0,32077.333333333332
2015-01-15 22:00:00+01:00,33848.0,22,1,3,281.504,286.4165,286.6415,33939.0,28221.0,32057.166666666668
2015-01-15 23:00:00+01:00,30737.0,23,1,3,281.37965625,286.14634375,286.5463125,30630.0,26436.0,32053.375
2015-01-16 00:00:00+01:00,28342.0,0,1,4,281.19934375,286.28265625,286.4576875,27865.0,27485.0,32057.833333333332
2015-01-16 01:00:00+01:00,26119.0,1,1,4,281.019,287.35,286.369,25617.0,25750.0,32077.708333333332
2015-01-16 02:00:00+01:00,24683.0,2,1,4,280.896,286.27,284.071,24269.0,24760.0,32098.625
2015-01-16 03:00:00+01:00,24147.0,3,1,4,280.896,286.15,284.071,23940.0,24188.0,32115.875
2015-01-16 04:00:00+01:00,24030.0,4,1,4,280.896,287.06,284.071,23762.0,23840.0,32124.5
2015-01-16 05:00:00+01:00,24561.0,5,1,4,275.939,287.55,280.914,24485.0,24030.0,32135.666666666668
2015-01-16 06:00:00+01:00,27025.0,6,1,4,275.939,289.35,280.914,26919.0,25965.0,32138.833333333332
2015-01-16 07:00:00+01:00,31518.0,7,1,4,275.939,289.85,280.914,31608.0,28266.0,32143.25
2015-01-16 08:00:00+01:00,34642.0,8,1,4,276.671,290.35,280.671,34804.0,29981.0,32139.5
2015-01-16 09:00:00+01:00,35662.0,9,1,4,276.671,290.25,280.671,35815.0,31932.0,32132.75
2015-01-16 10:00:00+01:00,36343.0,10,1,4,276.671,289.07,280.671,36260.0,33325.0,32126.375
2015-01-16 11:00:00+01:00,36335.0,11,1,4,280.344,288.65,285.344,35996.0,34144.0,32129.833333333332
2015-01-16 12:00:00+01:00,35955.0,12,1,4,280.344,288.35,285.344,35539.0,35040.0,32143.958333333332
2015-01-16 13:00:00+01:00,35583.0,13,1,4,280.344,287.85,285.344,35240.0,35524.0,32161.291666666668
2015-01-16 14:00:00+01:00,34322.0,14,1,4,280.433,287.27,285.483,34028.0,34579.0,32175.583333333332
2015-01-16 15:00:00+01:00,33777.0,15,1,4,280.29200000000003,287.55,285.6670000000001,33573.0,33792.0,32187.833333333332
2015-01-16 16:00:00+01:00,33460.0,16,1,4,280.433,286.65,285.483,33637.0,33768.0,32196.333333333332
2015-01-16 17:00:00+01:00,33784.0,17,1,4,279.265,285.85,284.855,34151.0,33696.0,32188.958333333332
2015-01-16 18:00:00+01:00,35633.0,18,1,4,278.097,285.05,284.2270000000001,36202.0,33154.0,32173.666666666668
2015-01-16 19:00:00+01:00,36821.0,19,1,4,278.097,285.05,284.2270000000001,37469.0,32440.0,32149.958333333332
2015-01-16 20:00:00+01:00,36669.0,20,1,4,278.097,283.57,279.538,37299.0,32384.0,32122.958333333332
2015-01-16 21:00:00+01:00,36015.0,21,1,4,273.763,283.35,279.538,36325.0,33976.0,32096.708333333332
2015-01-16 22:00:00+01:00,33847.0,22,1,4,273.763,282.27,279.538,33848.0,31420.0,32083.791666666668
2015-01-16 23:00:00+01:00,31243.0,23,1,4,273.763,281.75,279.538,30737.0,28825.0,32083.75
2015-01-17 00:00:00+01:00,28889.0,0,1,5,270.631,281.05,277.881,28342.0,24899.0,32104.833333333332
2015-01-17 01:00:00+01:00,26782.0,1,1,5,270.631,281.54,277.881,26119.0,23505.0,32127.625
2015-01-17 02:00:00+01:00,25083.0,2,1,5,268.778,281.54,277.881,24683.0,22589.0,32155.25
2015-01-17 03:00:00+01:00,24086.0,3,1,5,268.778,281.65,275.653,24147.0,22177.0,32171.916666666668
2015-01-17 04:00:00+01:00,23651.0,4,1,5,268.778,280.67,275.653,24030.0,22025.0,32169.375
2015-01-17 05:00:00+01:00,23539.0,5,1,5,268.778,280.25,275.653,24561.0,22426.0,32153.583333333332
2015-01-17 06:00:00+01:00,24025.0,6,1,5,267.313,280.25,273.688,27025.0,24361.0,32111.0
2015-01-17 07:00:00+01:00,25467.0,7,1,5,267.313,280.05,273.688,31518.0,27890.0,31986.0
2015-01-17 08:00:00+01:00,27120.0,8,1,5,267.313,281.25,273.688,34642.0,29335.0,31733.875
2015-01-17 09:00:00+01:00,29980.0,9,1,5,269.578,282.46,275.678,35662.0,29951.0,31420.458333333332
2015-01-17 10:00:00+01:00,32225.0,10,1,5,269.578,284.66,275.678,36343.0,30452.0,31183.708333333332
2015-01-17 11:00:00+01:00,32480.0,11,1,5,279.115,286.95,283.14,36335.0,30856.0,31012.125
2015-01-17 12:00:00+01:00,31863.0,12,1,5,279.115,286.16,283.14,35955.0,31449.0,30851.5
2015-01-17 13:00:00+01:00,31659.0,13,1,5,279.115,287.56,283.14,35583.0,31218.0,30681.0
2015-01-17 14:00:00+01:00,30894.0,14,1,5,280.558,287.55,284.808,34322.0,30458.0,30517.5
2015-01-17 15:00:00+01:00,29725.0,15,1,5,280.125,286.95,284.808,33777.0,29836.0,30374.666666666668
2015-01-17 16:00:00+01:00,29039.0,16,1,5,280.558,285.67,284.808,33460.0,29781.0,30205.833333333332
2015-01-17 17:00:00+01:00,29191.0,17,1,5,275.096,284.95,280.60400000000004,33784.0,29929.0,30021.625
2015-01-17 18:00:00+01:00,31620.0,18,1,5,275.096,283.75,280.846,35633.0,29638.0,29830.25
2015-01-17 19:00:00+01:00,33274.0,19,1,5,275.096,282.97,280.846,36821.0,29950.0,29663.041666666668
2015-01-17 20:00:00+01:00,33865.0,20,1,5,272.053,282.25,277.903,36669.0,32244.0,29515.25
2015-01-17 21:00:00+01:00,33741.0,21,1,5,272.053,281.95,277.903,36015.0,31900.0,29398.416666666668
2015-01-17 22:00:00+01:00,32324.0,22,1,5,272.053,281.25,277.903,33847.0,28690.0,29303.666666666668
2015-01-17 23:00:00+01:00,30056.0,23,1,5,272.053,281.25,277.903,31243.0,26219.0,29240.208333333332
